Geneid	F9C3	F9C4	F9D1	F9D3	F9D4
FBgn0053556	2249	1710	2230	1881	2191
FBgn0002775	865	748	919	1124	744
FBgn0035741	16	11	8	9	5
FBgn0035742	25	22	48	38	55
FBgn0035743	120	171	313	292	511
FBgn0250836	2195	2873	2378	2098	2322
FBgn0010387	4211	5374	5313	5515	6284
FBgn0023001	517	439	566	472	533
FBgn0259173	1044	846	951	812	865
FBgn0040837	114	136	103	151	151
FBgn0265296	914	439	825	629	893
FBgn0266959	3	2	0	0	0
FBgn0035750	3	4	1	0	1
FBgn0035751	16	10	4	14	16
FBgn0261111	344	381	337	362	336
FBgn0035753	39010	50191	34243	35506	31041
FBgn0024542	496	522	596	818	549
FBgn0028648	767	862	743	856	730
FBgn0016036	48	35	55	65	53
FBgn0012058	2341	1911	2527	2890	2010
FBgn0035754	316	365	360	444	287
FBgn0263447	3	4	1	3	0
FBgn0035755	658	671	642	566	648
FBgn0035756	314	162	266	192	279
FBgn0035760	316	410	369	418	295
FBgn0035761	1081	988	1129	1393	1022
FBgn0035762	1196	1233	1082	1274	1072
FBgn0035763	7168	6252	6306	6240	6008
FBgn0002909	0	0	0	0	0
FBgn0259203	0	0	0	0	0
FBgn0264303	0	0	0	0	0
FBgn0264302	0	0	0	0	0
FBgn0035766	3968	3500	4427	5246	3645
FBgn0011640	3208	3260	3388	3820	2864
FBgn0035767	1473	1602	1363	1400	1616
FBgn0035768	1992	1663	887	579	812
FBgn0015298	921	1089	928	1052	944
FBgn0019662	1706	1202	1623	1498	1612
FBgn0267483	3	0	5	3	6
FBgn0035769	1532	1507	1551	1570	1315
FBgn0267472	413	487	327	311	394
FBgn0035770	18500	18782	20183	19855	21734
FBgn0035771	6784	6887	6930	7288	6229
FBgn0267485	131	146	114	114	139
FBgn0035772	4250	3258	4079	3808	4357
FBgn0082598	8157	5907	7566	8215	6786
FBgn0052380	1773	1458	1564	1875	1280
FBgn0016983	7134	6532	6998	7066	6205
FBgn0035776	188	254	1	4	3
FBgn0035777	38	96	100	96	57
FBgn0052379	202	232	120	117	129
FBgn0035779	3818	3357	1633	1336	1612
FBgn0035780	311	387	246	191	231
FBgn0035781	4557	4757	1293	1048	1120
FBgn0063083	1	2	1	0	0
FBgn0265718	1	4	2	1	3
FBgn0259935	275	176	223	204	206
FBgn0014011	2582	2163	2411	2385	2295
FBgn0035782	20	35	1	0	0
FBgn0035785	32	40	46	55	51
FBgn0261537	0	0	0	0	0
FBgn0261536	0	0	0	0	0
FBgn0035786	0	0	0	0	0
FBgn0035787	0	0	0	0	0
FBgn0035788	1	4	5	7	1
FBgn0262984	3	7	0	0	0
FBgn0035789	0	0	0	0	0
FBgn0035790	1	1	0	1	0
FBgn0015033	365	368	380	355	422
FBgn0035791	1002	907	862	765	887
FBgn0035792	6	32	27	20	12
FBgn0267556	7	4	1	3	5
FBgn0035793	4727	3557	4953	5255	4200
FBgn0052372	2019	1466	1790	1445	1704
FBgn0028582	6785	4423	6410	5799	6198
FBgn0035795	0	0	0	0	0
FBgn0052374	0	0	0	0	0
FBgn0052376	1	0	0	0	0
FBgn0035797	20	31	31	39	29
FBgn0035798	347	420	600	489	535
FBgn0035802	2755	2044	2825	2690	2320
FBgn0267526	0	1	0	0	0
FBgn0086074	2	0	0	0	1
FBgn0053276	243	258	215	245	221
FBgn0035805	806	1040	753	801	727
FBgn0052373	239	240	299	320	271
FBgn0035806	205	171	209	181	196
FBgn0035807	2489	2174	2764	2973	2150
FBgn0261788	5221	3583	4556	3806	4956
FBgn0265084	60	13	51	30	42
FBgn0035811	13085	14035	18453	18632	17450
FBgn0035812	1694	1579	2076	2567	1445
FBgn0035813	28	24	63	37	44
FBgn0035815	503	492	606	509	574
FBgn0035816	240	130	220	184	264
FBgn0035817	6108	6762	5500	5150	6323
FBgn0001208	7350	7947	9751	9003	10606
FBgn0023076	712	584	676	569	666
FBgn0052369	1299	711	1149	1057	1211
FBgn0016694	6873	4178	6287	5347	6961
FBgn0052365	735	491	709	871	516
FBgn0003041	3224	2786	3436	4063	2649
FBgn0035824	520	471	467	476	508
FBgn0035825	1033	1060	1027	1184	962
FBgn0052368	1623	1545	1671	1748	1982
FBgn0024187	2379	1733	2402	2089	2208
FBgn0035827	1430	1738	1410	1605	1321
FBgn0264472	7	4	0	0	1
FBgn0041156	375	351	343	267	295
FBgn0010406	2748	2372	2647	2703	2462
FBgn0027554	1611	1636	1696	1677	1736
FBgn0035829	591	581	684	886	582
FBgn0035830	1979	2083	2096	2104	1982
FBgn0035831	374	396	373	460	367
FBgn0011817	2088	1289	1782	1915	1586
FBgn0052370	0	0	0	0	0
FBgn0026263	1023	1101	1205	1582	878
FBgn0267527	0	0	0	0	0
FBgn0267528	0	1	0	0	1
FBgn0052358	1	0	0	0	0
FBgn0052359	0	0	0	0	0
FBgn0052360	0	0	1	0	0
FBgn0262579	20326	16750	20741	18320	19657
FBgn0052361	0	0	0	0	0
FBgn0052362	0	0	1	0	0
FBgn0052363	0	0	0	0	0
FBgn0260967	6	3	0	0	0
FBgn0260968	6	2	0	6	8
FBgn0264705	5	5	1	3	9
FBgn0035833	1353	1012	1383	1436	1229
FBgn0027549	2877	2670	3030	3290	2596
FBgn0262442	0	0	0	0	0
FBgn0262716	3821	3359	4023	4339	3871
FBgn0026252	20883	18073	20498	22033	17775
FBgn0035838	392	381	443	459	360
FBgn0035839	256	275	253	315	248
FBgn0042112	502	562	464	532	516
FBgn0029113	5462	5882	6147	6946	5077
FBgn0010350	5024	3601	4790	4100	4585
FBgn0035842	1409	962	1649	1767	1080
FBgn0002899	921	847	1085	1605	682
FBgn0035844	281	281	382	283	306
FBgn0259916	600	660	636	796	630
FBgn0264478	36	14	47	33	36
FBgn0035845	11	13	31	24	7
FBgn0040290	2371	1897	2686	3804	1883
FBgn0020392	3836	4105	4356	5265	3581
FBgn0035847	4	3	5	3	7
FBgn0035848	1202	1265	1427	1491	1231
FBgn0035849	1923	1843	1779	1621	1795
FBgn0267529	1	8	4	3	8
FBgn0267530	6	10	8	9	7
FBgn0035850	3160	2995	3119	3160	2956
FBgn0035851	1450	1448	1659	1891	1338
FBgn0035853	2047	2163	2126	2359	1979
FBgn0035854	472	545	499	538	445
FBgn0035856	36	44	82	55	23
FBgn0040832	864	876	785	662	690
FBgn0035858	30	24	67	52	19
FBgn0035859	21	42	70	55	29
FBgn0264604	0	0	0	0	0
FBgn0035861	3	1	1	0	1
FBgn0263219	468	226	379	306	441
FBgn0027569	2350	2133	2556	2587	2240
FBgn0035865	69	103	111	100	107
FBgn0015793	655	700	704	854	718
FBgn0035866	1218	1259	1432	1618	1194
FBgn0035867	669	660	688	720	596
FBgn0035868	482	576	614	706	707
FBgn0087039	885	918	880	1052	893
FBgn0035870	21	19	10	10	17
FBgn0035871	4478	4425	4599	5029	5003
FBgn0266958	193	175	199	192	158
FBgn0035872	4472	3897	4632	5138	3472
FBgn0035873	63	66	57	55	55
FBgn0250833	65	124	181	87	89
FBgn0085491	54	111	66	89	74
FBgn0035875	30	49	81	29	50
FBgn0035876	632	602	707	831	598
FBgn0011762	630	671	672	936	484
FBgn0035877	1901	1605	1675	1494	1716
FBgn0035878	3504	3913	3817	4394	3187
FBgn0035879	2335	1968	2381	2413	2092
FBgn0035880	1253	1045	1172	1022	1289
FBgn0263553	0	0	0	0	0
FBgn0001248	17108	18193	24708	24160	22681
FBgn0001253	21	33	153	44	151
FBgn0035886	217	359	211	313	312
FBgn0035887	25	56	117	226	177
FBgn0035888	1077	952	1145	1096	1092
FBgn0035889	0	0	0	0	0
FBgn0053057	0	0	0	0	0
FBgn0035890	494	510	550	508	506
FBgn0265102	746	721	961	1223	678
FBgn0266667	881	936	955	1102	948
FBgn0010431	3144	3606	4003	5888	2676
FBgn0052354	209	245	216	162	191
FBgn0020224	3199	2052	3189	3475	2478
FBgn0263352	7566	4208	7437	8187	6354
FBgn0035896	2613	2031	2277	2245	2178
FBgn0010825	5666	3182	5846	6083	4494
FBgn0262719	120	117	145	144	131
FBgn0035900	613	637	565	579	537
FBgn0035901	1634	1484	1710	1916	1445
FBgn0035903	162	99	159	141	178
FBgn0035902	170	179	199	278	150
FBgn0035904	1355	1407	1890	2180	3058
FBgn0086348	41	64	26	35	39
FBgn0035906	3212	3811	3768	4020	3724
FBgn0035907	978	1087	1209	1377	926
FBgn0024236	6290	5174	6679	6417	5591
FBgn0035909	4037	3313	4037	4170	3749
FBgn0260442	10330	6603	11392	9768	9801
FBgn0264511	16	6	8	12	16
FBgn0262387	2	0	0	0	1
FBgn0035911	1687	1705	1819	2228	1699
FBgn0262508	11900	9094	11335	8878	11549
FBgn0017430	644	671	566	719	526
FBgn0017579	51224	62499	48478	50729	48574
FBgn0060292	13	11	6	5	9
FBgn0060291	3	7	2	6	4
FBgn0017429	1747	1980	1906	1939	1671
FBgn0035914	418	262	382	302	385
FBgn0035915	1203	1521	9	6	5
FBgn0052351	431	618	1	1	1
FBgn0035916	754	785	874	1006	716
FBgn0035917	20075	16629	17623	14901	20288
FBgn0035918	1059	976	1302	1990	901
FBgn0052029	197	243	345	180	272
FBgn0035921	17	10	14	7	10
FBgn0035922	16	15	22	17	21
FBgn0000121	42831	41231	34383	29983	35803
FBgn0001168	2215	1712	1857	1661	1729
FBgn0265719	33	19	30	31	37
FBgn0011509	1376	1333	1375	1602	1231
FBgn0052022	550	664	647	695	506
FBgn0035923	1030	803	1145	1173	859
FBgn0264696	145	178	16	64	11
FBgn0000357	9100	12324	5084	74	6378
FBgn0000355	8795	27610	1659	3832	12072
FBgn0000358	11141	10078	1844	557	1141
FBgn0000356	4602	5588	1671	80	1206
FBgn0003149	17437	15176	17128	12780	18739
FBgn0040828	54	55	50	50	52
FBgn0265720	4	1	1	0	1
FBgn0266084	16035	16559	19319	12557	14526
FBgn0035926	5390	7046	4924	4956	4453
FBgn0035928	0	3	3	6	4
FBgn0035929	146	131	193	233	280
FBgn0085455	598	616	871	844	1125
FBgn0052023	735	905	819	883	1109
FBgn0085456	2	2	0	1	4
FBgn0035931	0	1	1	7	1
FBgn0052024	375	340	386	310	413
FBgn0035932	23	23	27	22	22
FBgn0035933	2261	2553	1931	1919	2247
FBgn0263930	3288	2141	2990	2384	2940
FBgn0052026	116	102	8	1	6
FBgn0267473	1	5	0	0	0
FBgn0267531	0	2	0	0	0
FBgn0020633	3485	3577	3994	5545	2994
FBgn0035934	116	101	102	61	81
FBgn0052034	0	0	0	0	0
FBgn0266757	8	10	4	0	1
FBgn0035936	2688	2333	2709	2908	2213
FBgn0264701	0	0	0	0	0
FBgn0264305	1342	981	1275	1444	1058
FBgn0264307	1122	631	842	705	798
FBgn0040321	1909	2127	2195	1991	2177
FBgn0011787	1515	2021	1613	1956	1428
FBgn0035941	153	202	160	206	222
FBgn0035942	441	475	462	486	338
FBgn0035943	17	23	6	3	2
FBgn0035944	1440	1663	1551	1793	1486
FBgn0035945	2074	1873	2214	2849	1850
FBgn0086706	17906	18236	17894	18008	17249
FBgn0035947	3722	3808	4025	4239	3392
FBgn0035948	154	173	117	136	149
FBgn0035949	24	26	29	21	32
FBgn0263199	6295	5919	11222	10781	13393
FBgn0035951	1165	1063	1209	1263	1113
FBgn0035952	43	81	9	8	10
FBgn0016070	17231	11058	19869	22823	13096
FBgn0035953	1554	1440	1706	1884	1418
FBgn0035954	32	29	17	38	35
FBgn0035955	854	950	1001	1397	739
FBgn0035956	19	17	11	19	11
FBgn0028789	63	71	49	55	55
FBgn0035957	135	154	96	131	86
FBgn0000116	35938	35378	31953	30012	36416
FBgn0035959	5689	4216	5799	6364	5223
FBgn0035960	283	300	305	343	280
FBgn0023479	5155	4292	5500	4113	4012
FBgn0043806	1117	1412	1247	1152	1099
FBgn0040827	17805	17220	14697	13183	14816
FBgn0011206	1938	865	1547	1134	1641
FBgn0035964	1240	1440	1422	1543	1365
FBgn0035965	700	812	713	878	667
FBgn0263456	1963	1255	1819	1476	1886
FBgn0263556	0	0	0	0	0
FBgn0004244	1654	649	1352	1105	1476
FBgn0035968	956	823	821	762	964
FBgn0035969	2423	2288	2472	3020	1619
FBgn0266957	0	0	0	0	0
FBgn0035970	3	0	0	0	0
FBgn0035971	21	15	0	0	0
FBgn0264000	154	75	148	115	158
FBgn0035975	613	689	738	666	736
FBgn0035976	1763	1785	2123	1939	2178
FBgn0035977	329	325	377	327	343
FBgn0035978	20121	20323	30090	26778	31222
FBgn0052040	13	20	18	29	14
FBgn0052039	750	716	727	833	738
FBgn0085484	3297	3445	3398	3210	3447
FBgn0085485	61	84	66	83	76
FBgn0004379	1358	1249	1599	2186	1111
FBgn0035980	567	674	590	694	558
FBgn0035981	2929	2735	2531	2759	2504
FBgn0011769	371	409	345	419	346
FBgn0001229	55	77	111	115	178
FBgn0001228	5	9	0	1	10
FBgn0001223	0	0	0	0	0
FBgn0035982	5342	5714	4991	4455	5417
FBgn0001225	9550	10521	11529	17258	8184
FBgn0001227	77	77	85	70	71
FBgn0263492	190	198	218	220	201
FBgn0001224	679	595	1390	2447	2577
FBgn0001226	1939	2205	2526	3210	1629
FBgn0263494	59	38	52	59	59
FBgn0263493	3	9	9	17	5
FBgn0035983	2089	1391	2087	2238	1951
FBgn0015218	14619	14146	14778	16274	12425
FBgn0035985	1771	2450	1948	2111	2002
FBgn0035986	1442	971	1332	1391	1195
FBgn0035987	3221	2977	3194	3622	2853
FBgn0035989	1414	1221	1520	1569	1421
FBgn0035988	216	313	16	12	18
FBgn0023129	3781	3666	4160	4643	4640
FBgn0015296	1404	1296	1516	1770	1285
FBgn0005533	39700	45680	37789	38554	37598
FBgn0082953	56	46	36	52	43
FBgn0040305	1815	1262	1645	1657	1547
FBgn0260431	84	77	106	98	103
FBgn0260859	773	732	708	812	655
FBgn0267532	0	0	0	0	0
FBgn0035993	496	432	485	624	404
FBgn0053926	1347	2045	1944	2487	1578
FBgn0035995	1995	1862	1866	1964	1823
FBgn0035996	265	245	281	303	277
FBgn0266124	973	1016	926	1168	948
FBgn0035997	2490	2045	2795	3328	2043
FBgn0035999	789	855	877	1048	812
FBgn0267533	76	59	61	66	62
FBgn0035998	676	774	753	1043	639
FBgn0036000	744	853	792	716	761
FBgn0266101	3538	2236	3896	4272	2957
FBgn0011327	2398	2449	2440	3106	2173
FBgn0036004	5878	3854	5892	6079	4566
FBgn0036005	713	737	766	914	671
FBgn0052036	25	37	33	25	32
FBgn0052037	31	31	35	25	37
FBgn0036007	19560	16869	23396	23564	21759
FBgn0036008	1523	1289	1543	1980	1184
FBgn0010408	68873	78583	66155	71308	64002
FBgn0267534	23	24	19	15	25
FBgn0086075	32	26	37	23	16
FBgn0053703	0	0	0	0	1
FBgn0053702	0	0	0	0	0
FBgn0053701	0	0	0	1	0
FBgn0053700	0	1	3	1	1
FBgn0036009	0	1	2	1	2
FBgn0036010	0	0	0	0	0
FBgn0261555	1420	956	1115	1013	1191
FBgn0036013	1	0	1	0	0
FBgn0036015	3479	5495	3798	3826	3563
FBgn0036017	94	95	67	82	66
FBgn0267348	3401	2919	3541	2863	3398
FBgn0036018	2360	2386	2342	2471	2007
FBgn0036019	4	1	1	3	4
FBgn0036020	1084	1160	1167	1223	1064
FBgn0016081	4065	3449	4542	4304	4063
FBgn0036022	4095	6544	4640	4702	4281
FBgn0036023	48	121	15	46	26
FBgn0036024	3404	5180	1064	1714	1254
FBgn0053696	53	42	37	26	49
FBgn0036028	708	744	735	862	670
FBgn0087040	8878	11050	9765	13221	7110
FBgn0036030	12761	9850	17430	16740	20165
FBgn0267454	10	13	5	14	4
FBgn0266596	8	3	8	6	7
FBgn0015321	3289	3273	3706	4320	3016
FBgn0036032	1512	817	1555	1472	1221
FBgn0040475	2546	2160	2484	2838	2411
FBgn0045823	16304	13711	16135	14951	16129
FBgn0065081	0	0	0	0	0
FBgn0036035	1600	1643	1694	1770	1414
FBgn0036036	302	350	338	396	293
FBgn0261530	1811	1930	2105	2442	1727
FBgn0036038	651	659	737	884	602
FBgn0036039	1031	937	1125	1243	972
FBgn0019644	16332	18741	15203	13633	16818
FBgn0036040	70	100	67	86	99
FBgn0263541	0	0	0	0	0
FBgn0259163	2878	2164	2712	2349	2675
FBgn0265448	2	2	2	1	2
FBgn0266956	2	1	1	2	3
FBgn0036043	6624	4157	5588	5533	4651
FBgn0036044	240	192	224	108	321
FBgn0044051	4	3	4	3	2
FBgn0044328	158	143	145	155	157
FBgn0036046	271	294	258	251	272
FBgn0044050	96	78	95	66	95
FBgn0044049	20	22	9	17	3
FBgn0264489	31565	29538	30970	24883	32489
FBgn0044048	49	60	37	34	34
FBgn0028429	2460	2497	2214	2416	2088
FBgn0015618	351	316	356	441	320
FBgn0004390	2382	1315	2323	2340	1926
FBgn0036052	479	468	495	589	431
FBgn0036053	4183	3848	4764	5069	3972
FBgn0027567	6959	6359	6925	7718	5826
FBgn0266955	1	1	0	1	0
FBgn0085411	21	43	55	46	46
FBgn0011836	1321	1196	1539	1746	1177
FBgn0025866	2716	1935	2735	2781	2339
FBgn0267535	35	41	37	22	29
FBgn0036056	0	0	0	0	0
FBgn0036057	0	0	0	0	0
FBgn0036058	3795	3182	3509	3420	3271
FBgn0036059	3947	3334	3947	4226	3666
FBgn0085385	215	131	157	120	208
FBgn0036062	409	353	442	578	343
FBgn0026404	1266	1124	1239	1474	1139
FBgn0036063	402	458	396	468	386
FBgn0259932	0	0	0	0	0
FBgn0263251	0	0	0	0	0
FBgn0040823	749	561	899	1011	683
FBgn0267536	0	0	0	0	0
FBgn0267537	0	0	0	0	0
FBgn0266648	8	1	0	1	0
FBgn0267538	1	2	0	2	0
FBgn0036066	251	245	283	206	302
FBgn0052053	221	215	216	189	189
FBgn0052054	1748	1301	2071	2081	2245
FBgn0262007	738	1785	1821	1944	1493
FBgn0262008	9	12	10	18	9
FBgn0267539	0	1	0	0	0
FBgn0052057	198	136	172	179	183
FBgn0086076	0	0	2	0	0
FBgn0036070	20	13	0	2	1
FBgn0036072	67	68	4	1	3
FBgn0000451	172	308	646	388	661
FBgn0265731	3	6	4	7	3
FBgn0036075	46	62	0	0	0
FBgn0052055	19	17	18	9	15
FBgn0052056	2744	2593	2719	2803	2504
FBgn0265735	0	0	0	0	1
FBgn0266952	1	3	2	1	2
FBgn0265734	0	0	0	1	0
FBgn0036078	0	1	0	1	0
FBgn0265732	0	2	0	0	0
FBgn0265733	0	0	0	0	0
FBgn0266777	2	7	10	1	4
FBgn0036080	0	0	1	5	2
FBgn0267665	17	9	14	19	14
FBgn0267666	0	0	1	0	0
FBgn0262381	0	0	0	0	0
FBgn0267668	96	81	77	85	118
FBgn0266076	0	0	0	0	0
FBgn0266780	0	0	0	0	0
FBgn0265736	0	0	0	0	0
FBgn0264722	1	1	0	0	0
FBgn0036083	0	0	0	0	0
FBgn0052058	1	0	0	0	0
FBgn0011802	1431	1221	1487	1791	1149
FBgn0052062	2498	1427	2334	1867	2311
FBgn0260396	729	922	675	681	880
FBgn0054001	83	82	101	120	71
FBgn0001179	1044	1179	1145	1383	1034
FBgn0000629	1887	1923	2092	2478	1804
FBgn0036090	495	501	533	624	439
FBgn0036091	2388	4464	2997	3023	2477
FBgn0052066	1970	1635	1908	2075	1662
FBgn0036094	168	144	178	150	156
FBgn0036096	1695	1875	1702	1728	1475
FBgn0052068	3352	3501	3552	3353	3663
FBgn0010762	2364	1674	2413	2698	1866
FBgn0036099	1764	1688	2028	2330	1659
FBgn0053493	1167	1314	1032	929	1146
FBgn0047038	2986	3515	2687	2722	3082
FBgn0036101	429	390	438	426	492
FBgn0262890	9	8	11	11	7
FBgn0265737	17	23	15	12	14
FBgn0265738	0	0	2	1	0
FBgn0265739	1	6	0	0	0
FBgn0036102	16	37	28	17	16
FBgn0265447	12	12	18	25	10
FBgn0262020	8	6	0	0	0
FBgn0266782	1	1	0	0	0
FBgn0266781	0	0	0	0	0
FBgn0266679	11	8	3	6	4
FBgn0026160	2100	1242	1844	1501	1849
FBgn0036104	1697	1472	1819	2116	1600
FBgn0036105	327	348	392	464	333
FBgn0036106	18927	26506	23659	23803	25328
FBgn0036107	614	642	584	615	560
FBgn0027615	1534	1787	1700	1962	1316
FBgn0036108	5	16	22	11	10
FBgn0036109	19	58	58	48	26
FBgn0266681	66	73	84	110	57
FBgn0036110	21	16	31	25	28
FBgn0036111	11360	8520	11801	12749	10999
FBgn0266783	0	0	0	0	0
FBgn0266784	0	0	0	0	0
FBgn0036112	47	174	202	102	99
FBgn0267309	3	3	4	2	1
FBgn0013469	309	260	356	329	387
FBgn0086077	0	0	0	0	0
FBgn0029172	28295	31135	25244	24196	26812
FBgn0052079	2	6	5	5	7
FBgn0265740	0	3	3	1	1
FBgn0263776	8710	7833	6954	6356	6929
FBgn0266594	0	3	4	1	1
FBgn0036116	1149	1078	1096	829	886
FBgn0036117	1028	1121	1164	1346	1063
FBgn0036118	253	328	268	296	268
FBgn0052069	319	360	323	364	351
FBgn0052075	1224	1192	1248	1333	1141
FBgn0025355	0	0	0	0	0
FBgn0266540	0	0	0	0	0
FBgn0036121	311	330	334	331	396
FBgn0263241	1700	1672	1651	1868	1891
FBgn0010741	2996	3558	3196	3518	3051
FBgn0036124	4530	4288	4214	4458	3789
FBgn0020412	3352	2247	3118	2940	2783
FBgn0036125	209	211	39	22	22
FBgn0083068	155	147	200	196	148
FBgn0036126	508	484	524	491	560
FBgn0261112	1223	1299	1291	1564	1146
FBgn0036128	1	0	2	2	1
FBgn0052072	32	49	10	4	7
FBgn0052071	1	0	1	0	0
FBgn0052073	3	13	8	4	17
FBgn0036131	0	0	0	1	3
FBgn0036133	1396	1410	1608	1767	1241
FBgn0003462	11209	12197	12081	12270	11618
FBgn0036134	3574	2394	3353	3460	3214
FBgn0036135	1268	1600	1271	1394	1148
FBgn0036136	1706	2078	1764	2023	1667
FBgn0260795	6986	6251	8008	9279	6423
FBgn0014368	8	4	7	5	2
FBgn0052074	7	6	13	9	4
FBgn0036138	1	1	2	4	3
FBgn0052082	1446	1207	1546	1301	1504
FBgn0036139	10	10	10	11	9
FBgn0264721	75	108	107	101	100
FBgn0052076	775	851	856	1075	709
FBgn0036141	1422	1070	1649	2068	1155
FBgn0036142	501	525	519	575	439
FBgn0036143	92	116	100	89	84
FBgn0036144	3196	2702	3120	3154	2789
FBgn0036147	4912	4465	5138	4345	5022
FBgn0036145	396	448	470	311	373
FBgn0036146	85	126	100	74	68
FBgn0061469	2021	1976	2322	2539	1819
FBgn0064766	2142	1922	2323	2199	2131
FBgn0261553	4616	3221	4708	4215	4358
FBgn0267717	0	0	1	0	0
FBgn0266954	1	1	0	2	0
FBgn0036150	32	45	40	39	31
FBgn0265929	8	2	2	11	10
FBgn0265930	0	0	1	0	0
FBgn0265925	0	0	0	0	0
FBgn0265924	0	0	1	0	0
FBgn0265926	1	1	0	0	0
FBgn0265928	2	2	1	5	0
FBgn0265927	1	1	3	2	2
FBgn0041094	6892	4203	6504	6735	6011
FBgn0265931	13	14	12	24	15
FBgn0266953	1	1	2	0	1
FBgn0036152	2681	1666	2463	2308	2400
FBgn0036153	10	15	7	6	9
FBgn0265468	0	0	0	0	1
FBgn0265932	0	1	0	0	1
FBgn0265933	0	0	0	0	0
FBgn0265934	0	1	0	0	0
FBgn0266785	0	2	0	1	0
FBgn0266786	27	36	40	30	40
FBgn0036155	550	561	556	648	463
FBgn0266396	8	15	13	34	10
FBgn0261813	0	0	0	1	0
FBgn0265469	0	0	0	0	0
FBgn0265470	2	1	1	1	1
FBgn0036157	588	620	747	743	683
FBgn0036165	4285	2760	4015	3989	3335
FBgn0053500	15	2	12	22	11
FBgn0003378	0	0	0	0	0
FBgn0003377	0	0	0	0	0
FBgn0053272	27	0	20	41	10
FBgn0003373	0	0	0	3	0
FBgn0036168	46	53	35	33	31
FBgn0036170	0	0	0	0	0
FBgn0036169	0	0	0	0	0
FBgn0259481	4107	3245	3505	3351	3495
FBgn0263569	1	0	0	1	0
FBgn0036173	1266	1452	1271	1249	1259
FBgn0053267	29	28	24	26	21
FBgn0053271	14	0	6	26	13
FBgn0053270	20	1	17	30	17
FBgn0263247	7	0	8	14	6
FBgn0263248	2	0	6	9	9
FBgn0053269	15	1	8	27	13
FBgn0052086	17	26	0	3	1
FBgn0003292	623	586	833	911	587
FBgn0036176	0	0	1	0	1
FBgn0036177	0	0	0	0	0
FBgn0267232	1	0	0	0	0
FBgn0266991	0	0	0	0	0
FBgn0267231	0	0	0	0	0
FBgn0266992	0	0	0	0	0
FBgn0036179	65	59	48	56	58
FBgn0036178	2	2	0	1	0
FBgn0036180	2331	1896	2385	2604	1892
FBgn0262021	0	0	1	1	2
FBgn0036181	60	66	74	60	86
FBgn0086254	13155	13712	14633	15922	15390
FBgn0036183	187	210	175	148	189
FBgn0036184	766	847	876	1062	680
FBgn0042138	4160	4402	4086	4136	3992
FBgn0263632	0	0	0	0	0
FBgn0052091	1560	1527	1463	1189	1315
FBgn0266651	6	9	4	2	3
FBgn0036186	273	324	258	241	200
FBgn0036187	1323	1239	1271	1335	1156
FBgn0036188	643	812	741	796	659
FBgn0052085	292	224	235	206	278
FBgn0262437	0	0	0	0	0
FBgn0267541	1	2	4	5	5
FBgn0267540	6	9	6	5	5
FBgn0267543	3	3	0	0	0
FBgn0267544	4	3	3	2	1
FBgn0015828	1821	1997	2016	2442	1642
FBgn0036191	3316	2906	3643	3389	3067
FBgn0267545	29	20	23	22	15
FBgn0036192	380	412	388	408	361
FBgn0036193	419	501	458	527	427
FBgn0264479	30	3	16	20	1
FBgn0036194	1347	1362	1508	1514	1464
FBgn0036195	10	13	19	14	12
FBgn0036196	1819	1343	1638	1554	1672
FBgn0261353	0	0	0	0	0
FBgn0261381	0	0	0	0	0
FBgn0036198	662	692	676	736	647
FBgn0040817	220	219	233	187	227
FBgn0036199	1437	1392	1349	1476	1244
FBgn0052088	52	46	50	21	40
FBgn0036202	716	483	702	578	719
FBgn0041231	0	0	0	0	1
FBgn0036203	28177	28152	27277	26482	28872
FBgn0262396	0	0	0	0	0
FBgn0262291	0	0	0	1	0
FBgn0036204	16	20	1	0	1
FBgn0015278	3302	2524	3843	3936	3091
FBgn0036205	1154	1188	1163	1044	1150
FBgn0036206	6	18	3	11	10
FBgn0036207	529	577	586	654	531
FBgn0004381	1290	996	1446	1542	1111
FBgn0036208	372	429	463	458	461
FBgn0052093	0	0	0	0	0
FBgn0259140	336	340	550	362	264
FBgn0036210	313	304	311	322	270
FBgn0036211	4513	5163	5060	4884	4710
FBgn0036212	86	131	102	118	96
FBgn0036213	84932	96661	78007	80095	81338
FBgn0083015	121	88	79	90	92
FBgn0052095	562	571	643	758	502
FBgn0000404	15440	12583	17200	21106	12293
FBgn0036214	28	58	4	6	5
FBgn0262366	430	509	574	604	602
FBgn0266100	153	119	130	127	193
FBgn0036217	28	32	0	0	0
FBgn0036218	66	66	1	0	0
FBgn0036219	7	6	5	6	6
FBgn0036220	81	56	87	67	68
FBgn0263615	0	0	0	0	0
FBgn0011723	225	262	248	229	262
FBgn0036224	22	27	0	1	0
FBgn0036225	12	17	36	28	38
FBgn0262401	4	2	0	0	2
FBgn0036226	4	11	13	24	39
FBgn0036227	2	0	3	0	4
FBgn0036228	0	0	1	0	2
FBgn0036229	4	7	12	19	12
FBgn0036230	4	1	5	0	3
FBgn0262986	3	3	1	2	3
FBgn0028573	160	198	380	288	331
FBgn0053265	914	962	1346	1061	1431
FBgn0259748	2438	2629	2695	2180	2191
FBgn0036232	7897	8914	9626	8915	9655
FBgn0264488	85	43	159	182	152
FBgn0036235	14	20	32	24	22
FBgn0036236	5	10	0	2	2
FBgn0036237	1530	1573	1632	2023	1476
FBgn0026432	754	606	839	955	667
FBgn0036239	3469	3595	3533	4090	3100
FBgn0036240	655	522	697	706	593
