Geneid	M4C1	M4C2	M4C4	M4D1	M4D2	M4D4
FBgn0051526	0	0	0	0	0	0
FBgn0037260	3	0	1	1	0	1
FBgn0052945	0	0	0	0	0	0
FBgn0267118	1	1	0	1	4	1
FBgn0265376	13	15	13	13	12	27
FBgn0087012	283	297	209	269	288	365
FBgn0267233	1	0	0	0	2	0
FBgn0037261	4028	3564	3102	3443	3536	4652
FBgn0037263	168	151	131	188	172	201
FBgn0037262	1313	976	911	1140	1077	1373
FBgn0040466	492	359	386	347	479	519
FBgn0022981	5083	3641	2923	3774	3966	5173
FBgn0265038	0	3	0	4	1	0
FBgn0087013	25151	24513	18269	21656	21214	24670
FBgn0037265	1103	1072	965	950	1017	1149
FBgn0263346	6363	6411	4810	6413	6548	8910
FBgn0265039	0	0	0	0	0	0
FBgn0265040	0	0	0	0	0	1
FBgn0053927	0	0	1	0	0	1
FBgn0037270	8390	6877	6449	7627	6801	7634
FBgn0266228	2	7	4	0	3	1
FBgn0027570	975	1177	871	738	892	1003
FBgn0026620	7624	7439	5370	7124	8488	10462
FBgn0010750	2281	1853	1798	2221	1956	2646
FBgn0264907	266	302	189	300	454	484
FBgn0264897	0	0	0	0	0	0
FBgn0037275	168	181	114	121	174	191
FBgn0037276	4	13	11	7	7	11
FBgn0260794	14010	11387	8977	15367	13577	21701
FBgn0026417	406	330	288	318	342	370
FBgn0037279	1513	1470	1516	1351	1388	1669
FBgn0037280	25	18	17	8	17	9
FBgn0037282	1401	1084	961	1102	1146	1593
FBgn0037284	0	0	0	0	0	0
FBgn0003002	41	62	62	40	44	39
FBgn0267140	1	1	0	0	0	0
FBgn0004913	4606	3209	3081	4604	3939	5959
FBgn0265082	2079	2744	1933	2171	2174	3052
FBgn0266698	2	2	3	3	4	4
FBgn0004183	68	25	41	50	68	88
FBgn0004436	3388	3151	2428	2802	3363	4157
FBgn0037288	1570	1833	1110	1090	1788	1628
FBgn0250839	192	220	165	145	208	200
FBgn0037290	1236	1136	923	1052	1301	1275
FBgn0037291	10	11	6	7	13	8
FBgn0263455	0	1	2	0	1	1
FBgn0263343	0	1	0	0	0	0
FBgn0037292	816	748	285	243	532	445
FBgn0267145	22	17	10	25	19	35
FBgn0263626	4	4	5	1	0	4
FBgn0267148	5	1	3	0	5	5
FBgn0010313	4536	3480	3119	3963	3719	5911
FBgn0262605	0	0	0	0	5	0
FBgn0037293	801	775	683	718	693	822
FBgn0040684	0	0	0	0	0	0
FBgn0037295	40	62	27	48	47	47
FBgn0037294	1	4	1	0	2	2
FBgn0259212	5598	4491	3485	5613	5263	8073
FBgn0263018	3	2	5	10	2	2
FBgn0037297	991	727	720	952	858	1063
FBgn0037298	4295	4302	3778	5037	4575	5309
FBgn0040682	3	6	7	5	12	13
FBgn0037299	1112	992	918	1201	1071	1301
FBgn0040208	2204	1901	1689	2129	2051	2777
FBgn0037301	1685	1366	1134	1486	1490	1975
FBgn0087005	1271	1432	945	1029	1039	1272
FBgn0260462	10689	10447	8665	9072	9016	10876
FBgn0053293	24	36	31	23	49	39
FBgn0264789	13	18	7	13	8	14
FBgn0037304	53	44	52	51	70	59
FBgn0037305	1354	1213	1059	1433	1283	1365
FBgn0264785	4643	3662	3394	3764	3938	5610
FBgn0037307	55	53	64	75	78	63
FBgn0267443	43	42	39	40	36	42
FBgn0266393	0	0	0	0	0	0
FBgn0013576	10393	10289	8773	11269	11189	16294
FBgn0051538	66	87	50	92	67	97
FBgn0037312	1028	798	737	876	839	1009
FBgn0037313	1758	1463	1472	1687	1491	1626
FBgn0250746	6731	5429	5008	6118	5248	6338
FBgn0037315	2726	2265	1964	2407	2215	2882
FBgn0264912	0	2	5	2	4	2
FBgn0085306	0	0	0	0	0	0
FBgn0051542	0	0	0	0	0	0
FBgn0003275	1037	889	891	978	860	1036
FBgn0086695	1357	796	845	1274	1028	1452
FBgn0037317	539	362	322	388	439	562
FBgn0041707	928	1128	770	862	923	943
FBgn0001311	27	22	48	48	58	75
FBgn0011965	0	0	0	0	0	0
FBgn0264712	1808	1284	1171	1468	1486	2219
FBgn0037322	0	0	0	0	0	0
FBgn0037323	3	6	12	5	23	1
FBgn0037324	122	127	93	96	142	154
FBgn0037326	169	214	110	138	177	264
FBgn0037325	0	0	0	0	1	0
FBgn0037327	3763	2834	2446	3022	3077	4109
FBgn0037328	32419	31931	25169	28321	25154	29252
FBgn0037329	1461	1167	1115	1301	1168	1523
FBgn0037330	1320	1158	1039	1152	1142	1331
FBgn0011715	2644	1738	1846	2357	2168	2778
FBgn0025825	0	0	0	0	0	0
FBgn0266539	0	0	0	0	0	0
FBgn0037332	1316	1111	835	1140	1139	1636
FBgn0015402	1902	1315	1203	1408	1445	2036
FBgn0051550	2248	2076	1788	2039	2153	2669
FBgn0051547	1295	1567	1292	1473	1640	1874
FBgn0010399	183	256	156	168	187	268
FBgn0010051	3022	3395	2433	3079	3184	4681
FBgn0264427	5	6	3	4	3	12
FBgn0037336	3972	3504	2657	3598	3530	5523
FBgn0014342	203	216	151	178	254	221
FBgn0086768	1768	1566	1349	1725	1586	1767
FBgn0037338	1365	924	884	1211	1223	1746
FBgn0037339	2742	2348	1935	2423	2315	3254
FBgn0263484	1	0	2	0	2	1
FBgn0037340	500	370	354	406	362	456
FBgn0037341	1678	1616	1452	1518	1633	1887
FBgn0037342	780	544	547	694	639	849
FBgn0041191	2897	2904	2428	2910	3015	3398
FBgn0023023	875	1050	834	1059	1070	1342
FBgn0037344	5927	4709	3880	6379	5775	9222
FBgn0037345	181	150	149	176	208	227
FBgn0014366	1706	1284	1285	1581	1446	1808
FBgn0015324	20046	18612	15576	16128	17966	21790
FBgn0250753	31098	26893	23362	25014	27349	34092
FBgn0082961	25	29	24	20	23	29
FBgn0082962	34	21	12	10	16	17
FBgn0082978	9	25	16	14	13	26
FBgn0082979	18	5	11	5	4	15
FBgn0082954	13	12	10	9	11	12
FBgn0086662	31	27	25	22	31	31
FBgn0082988	5	3	5	0	4	7
FBgn0082989	1	0	0	0	1	8
FBgn0037347	1252	1170	921	1127	1147	1378
FBgn0261004	2536	1649	1556	2161	2089	2857
FBgn0017550	5331	4134	3790	4706	4175	5916
FBgn0263619	3	7	9	14	13	13
FBgn0019637	2496	1887	1792	2493	2115	2924
FBgn0044823	1010	670	656	798	862	1219
FBgn0037350	286	210	175	198	223	264
FBgn0037351	47486	46304	42272	47476	39688	40902
FBgn0260002	2	4	1	0	2	2
FBgn0086051	0	0	0	0	0	0
FBgn0051551	5	1	2	8	1	5
FBgn0051549	2171	1768	1824	2327	1882	2370
FBgn0037354	1775	1614	1471	2098	1749	2148
FBgn0051546	1	2	1	1	0	1
FBgn0051548	1720	1595	1358	1982	1709	1890
FBgn0037356	899	805	666	830	746	800
FBgn0027951	4699	3459	3067	4180	3898	6103
FBgn0262125	4761	4167	3771	4355	3913	5124
FBgn0037358	3281	3181	2605	3157	2972	3595
FBgn0037359	615	424	396	547	473	631
FBgn0037360	6628	4938	4650	6411	5622	7840
FBgn0264902	11	19	17	7	11	16
FBgn0046222	3096	2064	1951	2437	2227	3260
FBgn0010772	3068	3023	2479	2804	3087	3846
FBgn0037363	4562	4018	3342	4255	4223	6185
FBgn0037364	1717	1169	1165	1516	1398	2120
FBgn0261261	2010	2134	1379	1849	1983	2621
FBgn0037365	2	2	1	3	4	2
FBgn0004878	58	33	45	43	51	55
FBgn0266229	0	0	0	0	0	0
FBgn0037368	944	556	568	743	726	941
FBgn0037369	1411	1067	958	1266	1223	1454
FBgn0037370	1706	1321	1205	1724	1491	1794
FBgn0037371	2187	1482	1384	2004	1770	2684
FBgn0027497	2034	1535	1403	1607	1618	1993
FBgn0037372	1385	1130	1170	1383	1338	1704
FBgn0266672	2562	2172	1808	2425	2261	3039
FBgn0027608	1009	1215	744	742	1056	1365
FBgn0037374	2361	1863	1577	1876	1994	2676
FBgn0037375	120	132	100	99	102	117
FBgn0037376	2532	1776	1659	2109	1996	2761
FBgn0028690	8227	5948	5645	6606	6591	8720
FBgn0037377	1748	1209	1219	1502	1338	1726
FBgn0037378	1745	1465	1220	1617	1610	1780
FBgn0037379	3000	2002	1840	2678	2481	3934
FBgn0263353	252	355	196	277	329	413
FBgn0261561	100	91	71	78	71	83
FBgn0037382	1129	971	831	1124	1021	1379
FBgn0037383	625	403	392	476	496	621
FBgn0037384	1509	1062	962	1140	1233	1868
FBgn0037385	0	0	0	0	0	1
FBgn0037386	881	944	636	937	1380	1736
FBgn0266702	69	86	31	36	74	64
FBgn0037387	4798	5654	4171	6710	6177	6969
FBgn0037388	2	1	0	0	3	0
FBgn0037389	0	0	0	0	0	0
FBgn0029088	2250	1527	1273	1813	1763	2865
FBgn0085316	0	0	0	2	4	0
FBgn0028436	577	459	414	529	519	621
FBgn0037391	1374	1433	970	1182	1319	1424
FBgn0083949	166	212	129	150	191	279
FBgn0267399	0	0	0	0	0	0
FBgn0267400	0	0	0	0	0	0
FBgn0266230	0	0	0	0	0	0
FBgn0266231	0	0	0	1	0	0
FBgn0011281	582	602	457	563	826	642
FBgn0010403	379	419	365	363	489	386
FBgn0266232	0	0	0	1	0	0
FBgn0266233	0	0	0	0	0	0
FBgn0003261	33559	33418	27253	32197	32534	38919
FBgn0037395	0	1	0	0	0	0
FBgn0037396	93	132	173	208	219	180
FBgn0037397	0	0	1	0	0	0
FBgn0266226	0	0	0	0	0	0
FBgn0037399	0	0	0	1	1	2
FBgn0026077	214	265	180	204	359	380
FBgn0266234	0	0	0	0	0	1
FBgn0046878	35	40	36	59	53	51
FBgn0046876	81	120	113	104	68	91
FBgn0046875	15	12	9	17	29	24
FBgn0037402	0	1	0	0	0	0
FBgn0263497	0	0	0	0	0	0
FBgn0263498	0	0	0	0	0	0
FBgn0051559	11	4	9	2	12	4
FBgn0037405	818	819	615	485	197	235
FBgn0037406	0	0	0	0	0	0
FBgn0266704	0	2	0	0	1	1
FBgn0051562	8	11	7	13	9	14
FBgn0037408	40	35	35	38	45	76
FBgn0037409	42	38	23	29	37	49
FBgn0037410	5	6	18	15	74	5
FBgn0037411	0	0	1	0	0	3
FBgn0037412	3	1	1	1	2	2
FBgn0037413	1	0	2	0	0	0
FBgn0027527	0	2	201	4	130	1
FBgn0037414	0	1	160	0	72	3
FBgn0037415	17	15	19	13	10	15
FBgn0037416	5	2	17	5	2	3
FBgn0037417	0	0	0	0	0	0
FBgn0037418	0	0	0	0	0	0
FBgn0037419	0	2	1	0	1	2
FBgn0037420	16	17	10	20	16	29
FBgn0037421	0	0	0	0	1	0
FBgn0037422	0	0	0	0	0	0
FBgn0040279	18	12	75	17	18	21
FBgn0037424	0	0	37	0	80	2
FBgn0051561	0	0	1	0	0	0
FBgn0267690	0	0	0	0	0	0
FBgn0051560	0	0	0	0	0	0
FBgn0037427	7	6	7	5	11	10
FBgn0037428	1	1	16	0	13	0
FBgn0037429	1	1	23	1	14	1
FBgn0037430	1	0	32	0	49	0
FBgn0037431	0	0	0	0	0	0
FBgn0037432	0	0	0	0	0	0
FBgn0037433	665	723	580	728	807	834
FBgn0261789	1934	1580	1484	1700	1687	1917
FBgn0037435	701	543	520	619	679	750
FBgn0037436	1	3	2	3	0	1
FBgn0267698	3366	2866	2643	3225	3028	4161
FBgn0261641	3406	3147	2605	3307	3346	4278
FBgn0037439	2326	1995	1838	1888	2000	1965
FBgn0037440	1183	1092	965	1366	1335	1502
FBgn0260766	8	3	12	5	3	2
FBgn0261006	0	0	0	0	1	0
FBgn0027514	665	548	513	575	604	743
FBgn0260645	1	0	0	0	0	0
FBgn0010282	3467	2567	2436	3299	3112	3955
FBgn0037442	3301	2999	2420	3074	2900	4248
FBgn0037443	3655	3821	3253	3111	3100	3994
FBgn0264495	7521	5495	4355	6661	6560	9713
FBgn0264787	1	2	0	0	4	1
FBgn0037445	2373	2139	1469	1889	2110	2894
FBgn0037446	964	894	750	787	832	1028
FBgn0037447	1165	1406	1094	1080	1247	1251
FBgn0037448	234	238	174	226	222	299
FBgn0011919	0	0	0	0	0	0
FBgn0037449	0	0	0	0	1	0
FBgn0053202	138	167	134	155	186	242
FBgn0046873	0	0	0	0	0	0
FBgn0026565	914	1151	883	890	941	1122
FBgn0010355	4188	3633	3002	4505	4204	5752
FBgn0026566	3021	2238	2026	2792	2227	3024
FBgn0262801	2273	1836	1716	1962	1855	2160
FBgn0024912	453	416	308	431	455	584
FBgn0002522	43	38	35	19	24	48
FBgn0000552	0	0	0	0	0	0
FBgn0004777	9	9	6	20	52	2
FBgn0004778	0	0	0	0	5	1
FBgn0004779	0	0	3	10	30	0
FBgn0004780	0	0	6	3	25	1
FBgn0004781	0	0	5	5	33	0
FBgn0063127	0	0	1	0	0	0
FBgn0004782	1	4	31	7	17	7
FBgn0004783	0	0	2	3	12	0
FBgn0051481	28	28	21	30	29	50
FBgn0004054	5	9	7	4	9	5
FBgn0085326	0	0	2	0	2	2
FBgn0004053	60	91	59	70	67	51
FBgn0000166	1597	834	836	1101	1165	1857
FBgn0267153	0	4	1	1	0	1
FBgn0000071	233	137	171	109	107	90
FBgn0266235	0	0	0	1	0	1
FBgn0261638	1	7	0	3	7	3
FBgn0262174	0	0	0	0	0	0
FBgn0263383	0	0	0	0	0	0
FBgn0000439	79	79	88	73	83	81
FBgn0261503	8	10	10	6	17	12
FBgn0262424	0	0	0	0	0	0
FBgn0267575	8	7	6	3	6	11
FBgn0051485	0	0	0	0	0	0
FBgn0026162	0	0	0	0	0	0
FBgn0261504	0	0	3	0	0	1
FBgn0026163	0	0	0	0	0	0
FBgn0026164	0	0	0	0	0	0
FBgn0000003	1	0	0	0	0	0
FBgn0011904	0	0	0	0	0	0
FBgn0003339	60	69	48	46	68	98
FBgn0267561	0	0	0	0	0	0
FBgn0267562	0	0	0	0	0	0
FBgn0267563	0	0	0	0	0	0
FBgn0267564	0	0	0	0	0	0
FBgn0267565	0	1	1	0	2	0
FBgn0267560	1	0	2	0	0	0
FBgn0001077	37	63	52	40	44	34
FBgn0266236	0	1	0	1	3	1
FBgn0267119	10	8	9	8	3	8
FBgn0266237	1	3	0	1	2	0
FBgn0260642	151	156	132	125	152	220
FBgn0262897	4	3	0	0	0	2
FBgn0267559	1	0	1	1	0	0
FBgn0266238	1	0	2	1	1	0
FBgn0024289	1794	2065	1675	13580	7523	10653
FBgn0026563	112	127	115	467	411	479
FBgn0019828	0	0	0	0	0	0
FBgn0037463	0	0	0	3	4	4
FBgn0037464	5	3	5	17	15	16
FBgn0037465	952	978	727	947	963	1180
FBgn0037466	1422	1303	1034	1274	1546	1971
FBgn0037467	995	1064	838	835	925	1087
FBgn0267568	3	7	1	7	4	5
FBgn0037468	8945	6053	6121	6865	6660	10280
FBgn0010774	7417	5648	5304	6265	5494	8392
FBgn0037469	626	594	535	633	690	738
FBgn0037470	2803	2148	1954	2548	2360	3106
FBgn0267567	18	25	24	25	20	39
FBgn0003884	45917	38823	36098	39835	36257	45992
FBgn0263768	1303	841	774	845	1002	1146
FBgn0040670	21	3	7	9	10	7
FBgn0261238	3093	2306	2194	2628	2700	3962
FBgn0267566	1	0	0	0	0	1
FBgn0014863	5832	7058	3804	4915	5989	7529
FBgn0037472	1134	797	725	941	876	1237
FBgn0037473	769	646	530	652	679	868
FBgn0262149	15	18	10	17	18	23
FBgn0051248	129	160	99	119	118	170
FBgn0051494	3	2	3	1	9	4
FBgn0051491	0	0	0	0	0	0
FBgn0037475	43	67	39	40	69	66
FBgn0261702	0	0	0	1	0	0
FBgn0037477	2	1	2	2	0	1
FBgn0037478	605	533	463	517	530	607
FBgn0250732	1779	1447	1279	1527	1520	2052
FBgn0011020	1350	718	816	1184	1176	1659
FBgn0037481	584	398	431	482	472	629
FBgn0267569	0	1	0	0	0	0
FBgn0002306	434	509	325	334	386	461
FBgn0037482	1981	1476	1287	1720	1613	2328
FBgn0086372	4802	4096	2952	3553	3823	5781
FBgn0037483	5	5	6	4	4	1
FBgn0037485	262	349	324	313	329	362
FBgn0037486	0	0	1	0	0	0
FBgn0037487	15	24	13	24	34	36
FBgn0037488	91	120	52	85	94	104
FBgn0037489	2963	2506	2080	2289	2592	2760
FBgn0037490	311	225	210	222	233	247
FBgn0037491	809	573	545	641	746	853
FBgn0037492	439	322	275	318	310	507
FBgn0011282	68	60	40	34	95	77
FBgn0001112	157	201	221	152	192	197
FBgn0265426	0	0	0	0	0	1
FBgn0028400	665	884	558	588	794	1042
FBgn0037493	0	0	0	0	0	0
FBgn0267337	114	118	65	76	110	149
FBgn0265421	0	0	0	0	0	1
FBgn0045843	0	0	0	2	0	0
FBgn0260713	0	0	0	0	0	0
FBgn0265422	3	2	1	2	2	1
FBgn0265423	2	0	1	0	3	0
FBgn0265424	0	0	0	0	0	0
FBgn0265425	0	0	0	0	0	0
FBgn0051496	0	0	0	3	0	3
FBgn0051501	0	0	0	1	0	0
FBgn0262982	1	1	0	0	0	2
FBgn0037500	0	0	0	0	0	0
FBgn0004175	0	0	0	1	0	0
FBgn0004174	0	0	0	0	0	0
FBgn0004173	0	0	0	0	0	0
FBgn0004172	0	0	0	0	0	0
FBgn0015770	0	0	0	0	0	0
FBgn0267120	0	0	0	0	0	0
FBgn0261502	0	0	0	0	0	0
FBgn0037501	3	0	0	2	1	3
FBgn0051544	0	0	0	0	0	0
FBgn0054023	0	0	0	0	0	0
FBgn0037503	1	0	1	2	6	2
FBgn0011999	0	0	0	0	0	0
FBgn0263565	0	0	0	0	0	0
FBgn0011998	0	0	0	0	0	0
FBgn0266239	0	0	0	0	0	0
FBgn0012000	0	0	0	0	0	0
FBgn0037504	1147	933	824	996	1048	1013
FBgn0043853	15	17	11	7	12	14
FBgn0065099	69	66	53	57	46	63
FBgn0012001	0	0	0	0	0	0
FBgn0015569	670	603	601	532	634	708
FBgn0261508	474	426	464	255	349	270
FBgn0015577	1093	1358	1031	790	946	1213
FBgn0037506	5	6	8	0	0	3
FBgn0015576	945	1019	898	969	1064	1199
FBgn0017456	12	6	8	21	15	10
FBgn0015575	2727	3150	2843	3636	3209	3645
FBgn0015574	29	34	42	59	55	63
FBgn0027934	38	56	63	58	66	61
FBgn0015831	7	5	4	2	4	7
FBgn0003885	4636	4453	3657	3854	3579	4228
FBgn0261393	1350	1302	1159	1426	1452	1684
FBgn0015572	100	109	96	111	120	128
FBgn0015571	1428	1434	1136	1216	1342	1463
FBgn0015570	1167	1476	1389	1159	1033	1253
FBgn0015568	3079	2644	2249	3527	2946	3101
FBgn0267105	0	0	0	0	0	0
FBgn0083963	120	185	91	105	161	214
FBgn0265420	0	0	0	0	0	0
FBgn0051146	255	326	193	272	304	376
FBgn0265200	0	0	0	0	2	1
FBgn0266240	0	0	0	0	0	0
FBgn0037513	1339	1482	1237	1523	1428	1762
FBgn0037514	2	1	0	0	0	0
FBgn0037515	1086	973	820	821	947	1053
FBgn0037516	0	0	0	0	0	0
FBgn0042104	300	334	296	277	265	280
FBgn0042102	313	301	343	285	350	309
FBgn0042105	195	162	169	175	207	202
FBgn0042103	80	80	66	38	66	57
FBgn0037517	472	594	524	493	540	656
FBgn0037518	229	203	164	206	194	237
FBgn0042101	104	151	111	117	152	128
FBgn0037519	284	348	316	314	348	358
FBgn0037520	299	424	335	323	430	455
FBgn0037521	621	771	421	577	694	919
FBgn0051472	1661	1452	1242	1525	1484	1962
FBgn0051473	21	27	15	25	21	25
FBgn0085413	231	311	194	236	289	446
FBgn0037525	849	1044	615	749	957	1459
FBgn0037526	677	523	511	582	611	787
FBgn0037529	2367	2116	1772	2137	2096	2286
FBgn0260005	933	1172	887	738	947	1181
FBgn0037530	6314	5323	4468	5270	5198	6921
FBgn0024909	831	614	529	743	698	1046
FBgn0004901	2711	1992	1799	2369	2166	2774
FBgn0014930	939	865	795	957	938	1129
FBgn0014931	831	749	671	783	857	1049
FBgn0037531	626	438	343	523	549	794
FBgn0002542	4422	3013	2867	3967	3692	5409
FBgn0261453	1	1	0	0	0	1
FBgn0000504	520	613	427	430	446	782
FBgn0037533	10694	8220	7214	8990	8707	10802
FBgn0010401	390	419	383	345	554	399
FBgn0259974	1	0	0	0	0	0
FBgn0037534	1131	1348	994	744	1048	1153
FBgn0037535	609	416	434	547	532	695
FBgn0266598	497	337	299	359	444	488
FBgn0037536	3205	2647	2153	2697	2833	3785
FBgn0037537	1496	1529	1244	1459	1423	1656
FBgn0040524	70	97	60	53	82	71
FBgn0037538	828	568	625	776	656	865
FBgn0037539	1376	1035	985	1222	1036	1466
FBgn0037540	679	457	415	647	554	850
FBgn0037541	4060	3746	2990	4055	3809	5742
FBgn0001255	33	28	25	36	33	23
FBgn0037543	776	660	596	593	642	696
FBgn0037544	437	358	252	311	405	424
FBgn0010812	1565	1200	1104	1295	1262	1490
FBgn0266241	0	0	0	0	0	0
FBgn0262362	2	0	0	0	0	0
FBgn0263596	0	0	0	0	1	0
FBgn0037546	75	111	52	71	106	149
FBgn0086052	0	0	0	0	0	0
FBgn0037547	6894	8016	5454	6569	7124	7632
FBgn0265418	3	0	6	0	1	5
FBgn0037548	4233	4386	4299	2943	3882	3748
FBgn0243512	1396	1402	1149	1131	1242	1588
FBgn0265419	19	13	27	17	34	23
FBgn0037549	3737	3526	2872	3325	3450	4102
FBgn0037550	570	469	390	487	483	471
FBgn0037551	1823	1444	1375	1616	1683	1934
FBgn0051583	0	0	0	0	0	0
FBgn0011963	0	0	0	0	0	0
FBgn0011962	0	0	0	0	0	0
FBgn0011961	0	0	0	0	0	0
FBgn0011960	0	0	0	0	0	0
FBgn0011959	0	0	0	0	0	0
FBgn0001138	25	31	35	14	39	44
FBgn0262994	0	0	0	0	0	0
FBgn0262995	0	0	0	0	0	0
FBgn0261290	37	44	32	38	64	59
FBgn0037552	481	446	379	376	472	644
FBgn0037553	448	515	441	609	538	628
FBgn0267111	1	0	0	0	0	0
FBgn0267110	0	2	0	1	0	0
FBgn0267109	1	4	1	3	6	4
FBgn0037554	1270	877	849	1135	1027	1727
FBgn0037555	3933	2575	2541	3464	3059	4759
FBgn0037556	1357	1126	902	985	1284	1849
FBgn0042182	0	0	0	0	0	0
FBgn0064126	0	0	0	0	0	0
FBgn0040528	76	105	67	85	71	150
FBgn0260386	159	142	142	118	135	181
FBgn0037560	417	474	401	372	532	584
FBgn0010173	7302	5143	4871	6398	5842	8522
FBgn0014861	4573	3202	3240	4175	3633	5245
FBgn0037561	1248	1036	999	1093	1054	1115
FBgn0010433	2	1	2	1	0	5
FBgn0265377	18	12	23	12	16	22
FBgn0037562	289	306	685	409	392	317
FBgn0037563	482	523	325	463	544	672
FBgn0051464	0	2	6	1	0	6
FBgn0051463	125	176	65	200	220	171
FBgn0037565	1090	1317	967	1248	1317	1666
FBgn0037566	2070	1554	1475	1862	1655	1975
FBgn0265351	341	266	191	294	258	366
FBgn0265101	1748	1408	1243	1692	1680	2124
FBgn0037569	389	336	300	313	295	350
FBgn0263550	0	0	0	0	0	0
FBgn0037570	0	3	0	0	2	1
FBgn0037572	0	0	0	0	0	0
FBgn0037573	2178	2065	1904	1879	1813	2181
FBgn0037574	495	377	348	418	455	544
FBgn0266742	15	26	18	17	19	23
FBgn0062412	143	186	133	138	133	166
FBgn0003129	72	90	52	58	59	90
FBgn0037576	1	1	3	2	4	2
FBgn0037577	2142	2337	1931	2109	1868	1930
FBgn0040529	5315	4762	4059	4724	4763	5159
FBgn0004908	396	273	275	336	318	430
FBgn0037578	1009	785	784	1019	949	1265
FBgn0037579	0	0	0	0	2	0
FBgn0037580	7154	6569	5432	6147	5643	7587
FBgn0037581	250	144	164	190	207	292
FBgn0261108	2719	2007	1613	2289	2281	3251
FBgn0020249	2961	2689	2335	2482	2631	3087
FBgn0037583	2514	1958	1737	2156	2321	3161
FBgn0037584	0	0	0	0	0	0
FBgn0266801	287	397	200	342	402	553
FBgn0037589	0	1	0	0	0	1
FBgn0037590	1	1	3	4	2	5
FBgn0037591	0	0	0	0	0	0
FBgn0037592	1873	1501	1453	1790	1684	2191
FBgn0051454	15	20	20	18	9	12
FBgn0051259	17	48	52	36	58	28
FBgn0040531	75	87	55	93	81	59
FBgn0267135	0	0	0	0	0	0
FBgn0267134	0	0	0	0	0	0
FBgn0037594	1	2	3	1	0	2
FBgn0051453	2042	1389	1317	1762	1624	2378
FBgn0051450	1234	956	718	1128	1129	1304
FBgn0051460	320	237	229	243	223	352
FBgn0265318	31	22	27	29	31	45
FBgn0266916	3638	2104	1921	2814	2802	4367
FBgn0261929	34	48	31	44	39	52
FBgn0026399	0	2	2	3	4	3
FBgn0012028	0	0	0	0	0	0
FBgn0012027	0	1	0	0	0	0
FBgn0037601	62	77	51	64	59	66
FBgn0024326	3284	2427	2188	2578	2753	3919
FBgn0037602	91	106	61	72	100	99
FBgn0000447	2440	1983	1864	2298	2145	2424
FBgn0037603	689	544	496	665	664	661
FBgn0259992	72	93	101	85	115	96
FBgn0263231	10791	10037	7933	8887	8526	10962
FBgn0086679	1228	1078	963	1236	1240	1518
FBgn0037606	1073	809	690	923	800	1190
FBgn0037607	27119	24197	21277	35299	26524	34241
FBgn0012026	0	0	0	0	0	0
FBgn0012025	0	0	0	0	0	0
FBgn0012024	0	0	0	1	0	0
FBgn0037608	1062	991	825	945	893	1009
FBgn0037609	679	461	459	514	504	631
FBgn0037611	343	288	241	269	342	381
FBgn0037610	588	496	443	521	479	553
FBgn0053325	0	0	1	0	0	0
FBgn0266242	0	0	0	0	0	0
FBgn0265158	0	0	0	0	0	0
FBgn0001180	1411	1019	814	1036	1108	1552
FBgn0037613	450	399	270	343	392	439
FBgn0037612	2086	1764	1382	2264	2063	2486
FBgn0037614	3203	2237	2179	2857	2603	4050
FBgn0037615	30	32	17	28	33	36
FBgn0037616	30	28	23	24	23	48
FBgn0037617	450	361	293	421	384	615
FBgn0037618	1	4	1	1	0	1
FBgn0037619	263	173	154	234	210	304
FBgn0037620	391	219	226	313	301	447
FBgn0037621	872	751	730	934	745	1089
FBgn0037622	1075	853	761	1033	990	1387
FBgn0037623	779	698	564	713	724	968
FBgn0037624	8062	5384	4990	6464	5957	8289
FBgn0083971	0	0	0	0	0	0
FBgn0037625	0	0	0	2	0	1
FBgn0265159	0	0	0	0	0	0
FBgn0037627	189	185	162	157	153	173
FBgn0085330	117	114	79	42	80	64
FBgn0046874	1	1	0	0	1	0
FBgn0261015	39	43	28	38	41	49
FBgn0053191	3	6	13	4	8	16
FBgn0053189	12	20	14	13	9	19
FBgn0037630	2	4	1	2	1	5
FBgn0037632	12587	9481	8470	10136	8831	11733
FBgn0037633	716	650	516	618	607	666
FBgn0037634	385	227	252	277	333	355
FBgn0037635	236	263	231	164	175	159
FBgn0037636	17934	14305	11209	15472	17420	25177
FBgn0262604	0	0	0	0	1	1
FBgn0040532	916	1090	877	878	1170	1225
FBgn0037637	4730	4496	3447	3289	4364	4489
FBgn0037638	1778	1312	1170	1460	1547	1949
FBgn0262614	6688	6791	4669	6782	6888	9928
FBgn0011966	0	0	0	0	0	0
FBgn0053551	0	0	0	0	0	0
FBgn0264790	36	20	21	27	42	44
FBgn0003015	46435	21695	17944	21540	28294	35244
FBgn0037643	12243	11830	10309	15523	14082	18612
FBgn0037644	1953	1562	1441	1676	1701	2070
FBgn0037645	10	5	7	4	27	7
FBgn0037646	714	579	492	442	535	587
FBgn0037647	1076	993	845	903	967	1141
FBgn0027503	1720	1435	1224	1512	1560	2048
FBgn0260243	2889	1877	1716	2360	2315	3413
FBgn0037648	1061	990	915	948	894	1182
FBgn0051100	370	440	298	314	401	453
FBgn0037650	0	0	0	0	0	1
FBgn0037652	3579	2826	2469	3006	2974	3521
FBgn0026380	4769	4218	3549	4064	3795	4987
FBgn0037653	1893	1482	1348	1847	1642	2012
FBgn0037654	47	35	32	31	54	66
FBgn0037655	6602	5211	4641	6032	5647	7489
