Geneid	B7C1	B7C2	B7C4	B7D1	B7D3	B7D4
FBgn0036889	1220	1350	992	1339	1205	1300
FBgn0005386	3377	5421	3419	4203	4551	4724
FBgn0010417	2321	2611	1948	2859	2881	3093
FBgn0036890	200	216	205	178	165	200
FBgn0020277	170	156	101	114	108	126
FBgn0036891	1209	790	638	635	586	643
FBgn0036892	3226	3556	2768	2924	3113	3030
FBgn0036893	706	1075	714	947	990	1092
FBgn0260655	2524	2843	2025	2722	2827	2902
FBgn0029094	3620	4327	3098	4240	4218	4615
FBgn0036895	20	19	241	118	313	27
FBgn0036896	1731	1778	1507	1647	1643	1600
FBgn0036897	1322	1816	1227	1570	1699	1644
FBgn0022774	4558	3749	2836	1743	1494	1689
FBgn0036899	202	185	129	130	96	125
FBgn0265889	1	0	4	1	1	0
FBgn0036900	1799	2385	1757	2124	2134	2164
FBgn0004623	3233	3997	2524	2865	2633	2939
FBgn0261341	473	382	361	167	161	148
FBgn0260653	315	303	339	103	112	117
FBgn0262516	1	1	1	0	0	0
FBgn0261360	0	1	0	0	1	0
FBgn0260434	0	0	0	0	0	0
FBgn0261361	1	1	1	1	0	2
FBgn0266136	4	5	5	2	4	4
FBgn0036905	0	0	0	0	0	0
FBgn0261283	9559	9869	8105	10771	9661	10326
FBgn0262393	7	1	2	4	3	7
FBgn0036906	254	285	208	270	332	314
FBgn0260874	28	24	15	29	36	17
FBgn0036908	1720	2009	1606	1864	1927	2010
FBgn0036909	893	1032	900	947	895	1007
FBgn0083952	118	123	96	94	94	112
FBgn0040786	196	209	135	199	215	225
FBgn0024889	4360	5241	3964	3851	4220	4297
FBgn0036910	752	573	532	346	300	301
FBgn0023094	3432	4395	2804	4311	4194	4777
FBgn0036911	1283	1540	1236	1415	1429	1509
FBgn0013799	2151	2911	1932	2229	2565	2477
FBgn0003744	3665	4667	3264	4018	3954	4146
FBgn0052221	487	456	452	434	412	490
FBgn0001324	3293	3063	2130	3480	3259	3237
FBgn0020389	1644	1761	1411	1397	1338	1538
FBgn0266982	58	138	66	108	109	133
FBgn0262518	3427	4415	2916	3661	3184	4071
FBgn0036913	3541	3673	2933	3241	3152	3508
FBgn0262519	13970	16571	11506	14925	15985	15530
FBgn0014037	8639	11475	7158	11024	11551	11247
FBgn0052218	154	240	111	210	201	173
FBgn0264481	13	25	17	18	19	32
FBgn0036915	2255	2571	2066	2309	2483	2564
FBgn0036916	774	787	698	670	670	735
FBgn0028695	12294	12795	9708	12367	12279	12728
FBgn0020887	3547	5042	3147	4489	4720	4798
FBgn0036918	2398	2658	2155	2228	2232	2349
FBgn0036919	2334	2311	1957	2122	2117	2316
FBgn0036920	1066	1229	956	1184	1103	1232
FBgn0036921	6969	8122	6049	6525	6663	7042
FBgn0267238	0	0	2	0	2	1
FBgn0004852	1885	1898	1335	1213	1125	1236
FBgn0052219	0	2	28	7	19	0
FBgn0085287	0	0	25	8	29	0
FBgn0053710	0	0	5	0	9	0
FBgn0261507	0	0	2	0	6	0
FBgn0261506	0	0	7	1	6	0
FBgn0036922	223	262	212	217	183	227
FBgn0036923	116	87	92	52	75	56
FBgn0036924	0	0	70	47	115	1
FBgn0036925	4	0	192	90	301	0
FBgn0052220	102	99	98	55	59	69
FBgn0005633	242	262	3016	105	70	190
FBgn0266654	50	49	49	31	27	33
FBgn0013303	1764	2163	1740	1752	1866	2112
FBgn0036926	722	809	793	618	670	693
FBgn0036927	8327	9630	6017	6032	6356	6403
FBgn0036928	4138	4490	3730	3504	3610	4029
FBgn0036929	3112	3920	3171	3581	3843	3922
FBgn0261574	6704	8697	5689	6568	6935	6915
FBgn0036931	126	112	329	156	390	131
FBgn0036932	1362	1485	1257	1376	1415	1518
FBgn0036934	143	141	109	111	112	113
FBgn0036935	740	917	652	923	838	709
FBgn0265890	1	3	0	0	1	0
FBgn0036936	4	5	4	9	5	4
FBgn0036937	29	26	18	20	17	14
FBgn0036938	138	28	55	0	1	3
FBgn0036939	330	280	272	172	137	124
FBgn0005198	3097	3757	2651	3676	3808	3720
FBgn0036940	0	3	9	5	10	3
FBgn0036942	407	503	335	531	517	634
FBgn0261556	2910	3747	2463	3256	3468	3296
FBgn0267604	0	0	1	1	2	0
FBgn0036945	4219	4355	3801	3943	3823	3796
FBgn0262022	422	391	461	214	203	225
FBgn0036947	4	0	1	0	4	1
FBgn0036948	12	20	53	157	133	157
FBgn0036949	0	1	0	10	3	7
FBgn0036950	1	0	3	11	3	3
FBgn0052224	0	0	0	0	1	1
FBgn0036951	9	4	17	19	35	21
FBgn0036952	19	13	45	12	26	15
FBgn0036953	9	10	10	3	3	2
FBgn0260393	0	2	1	0	1	2
FBgn0260397	2261	3095	1991	2996	3050	3036
FBgn0036956	49	21	49	48	62	43
FBgn0036958	3258	4039	2586	3267	3212	3771
FBgn0024814	5625	6111	5071	5049	5200	5549
FBgn0036959	402	498	350	408	483	539
FBgn0265959	866	1067	680	803	734	808
FBgn0052227	129	137	104	118	145	121
FBgn0036962	13	17	122	33	141	11
FBgn0264482	5	4	1	1	5	1
FBgn0036964	703	765	710	671	578	663
FBgn0052226	1716	2205	1642	1898	1901	2125
FBgn0264464	1	4	14	8	28	2
FBgn0036967	3041	4306	3290	4039	4187	4300
FBgn0052225	344	342	368	304	291	323
FBgn0003124	12405	18423	12547	17098	18085	18145
FBgn0250791	5389	5793	4978	5133	5199	5422
FBgn0264467	34	18	26	24	23	26
FBgn0262057	1456	1153	1023	1005	1054	998
FBgn0036972	9	6	10	9	10	9
FBgn0036970	45	49	1661	119	249	72
FBgn0266934	0	0	4	0	0	0
FBgn0036973	734	871	702	791	775	811
FBgn0036974	13277	14220	11449	13685	13539	14228
FBgn0036975	1630	1201	1470	714	668	834
FBgn0024887	992	1142	885	1108	1161	1242
FBgn0036977	2	1	2	0	1	1
FBgn0259676	1280	1821	1078	1834	1781	2030
FBgn0036978	20	35	43	20	19	19
FBgn0001259	28	30	19	30	16	20
FBgn0036979	13	13	13	5	12	11
FBgn0001247	3805	4187	3199	3648	3668	3629
FBgn0036980	5538	6869	5079	6614	6887	7213
FBgn0027565	2227	2849	2117	3158	3294	3260
FBgn0011205	5545	5659	4705	5029	4705	5213
FBgn0264572	161	145	136	214	173	220
FBgn0053969	1025	1276	915	1431	1466	1464
FBgn0267237	14	16	8	21	24	28
FBgn0028978	2887	2923	2455	3531	3390	3807
FBgn0267635	24	24	25	39	46	15
FBgn0036984	393	317	285	289	255	266
FBgn0036985	88	132	249	142	144	123
FBgn0036986	180	201	158	127	135	158
FBgn0036987	622	791	569	745	753	789
FBgn0036988	815	1015	829	811	856	969
FBgn0029158	1229	1347	1099	1161	1203	1310
FBgn0019947	2408	2803	2219	2500	2521	2731
FBgn0036990	1377	1576	1215	1247	1286	1464
FBgn0036991	1217	1923	1252	1810	1917	1891
FBgn0036992	3148	3286	2054	5135	4565	4782
FBgn0266686	33	38	22	36	30	38
FBgn0264571	51	57	48	48	53	51
FBgn0036993	962	697	811	642	622	682
FBgn0036994	1359	2369	1394	2137	2301	2481
FBgn0083120	376	367	293	275	291	322
FBgn0086082	0	2	1	3	0	2
FBgn0082949	0	0	1	0	1	0
FBgn0082948	0	0	0	0	0	0
FBgn0082947	0	0	0	0	0	0
FBgn0036995	6	4	71	1572	1792	1678
FBgn0036996	4096	4675	2607	549	404	627
FBgn0261832	0	2	31	23	68	30
FBgn0036997	89	87	132	1190	1269	1495
FBgn0052428	2627	3378	2303	2468	2541	2564
FBgn0036998	845	1149	894	982	1010	1097
FBgn0036999	1014	1221	876	1090	1103	1126
FBgn0037000	654	922	676	648	599	641
FBgn0037001	8877	9009	7412	7317	6458	7692
FBgn0052425	6820	7471	5887	5419	5695	5965
FBgn0037007	5332	4980	5189	5563	5251	5142
FBgn0037008	799	872	699	737	757	889
FBgn0037009	832	986	737	891	867	920
FBgn0037010	2786	3403	2978	2725	2755	3018
FBgn0037011	1283	1177	1119	1117	1111	1252
FBgn0037012	786	709	718	712	751	763
FBgn0037013	4	0	2	1	5	2
FBgn0001323	191	168	135	126	125	131
FBgn0265895	0	0	2	0	0	0
FBgn0265894	3	4	9	4	5	2
FBgn0265891	0	0	0	1	1	0
FBgn0265892	0	0	1	0	0	0
FBgn0265893	0	0	0	0	0	0
FBgn0037014	23	44	19	26	23	23
FBgn0265896	0	0	2	0	2	0
FBgn0001320	176	164	133	126	114	89
FBgn0037015	151	176	149	123	121	137
FBgn0085289	1	0	0	0	1	0
FBgn0264573	0	0	0	0	1	0
FBgn0037016	1225	1232	982	781	789	763
FBgn0045474	1	2	1	1	0	0
FBgn0053912	0	0	1	1	0	0
FBgn0037017	332	446	361	326	365	384
FBgn0040634	180	213	157	183	189	214
FBgn0037018	921	1079	848	1053	1068	1106
FBgn0016696	7703	9469	6637	8957	9082	9954
FBgn0037019	1129	1392	1150	1303	1356	1493
FBgn0037020	2264	2547	2076	2314	2443	2446
FBgn0037021	4284	6685	4111	5734	5843	6174
FBgn0037022	1545	1781	1407	1767	1851	1927
FBgn0027364	824	744	625	442	481	519
FBgn0263844	2	1	1	2	3	0
FBgn0263845	0	0	2	0	1	0
FBgn0037024	4194	4662	3816	4113	4179	4499
FBgn0037025	2280	3448	1793	3535	3813	3796
FBgn0037026	1313	1878	1237	1584	1638	1780
FBgn0037027	4942	7140	4521	6255	6342	6455
FBgn0037028	1859	2323	1623	2180	2228	2303
FBgn0259243	5206	6086	5026	5080	5127	5149
FBgn0086915	6	14	572	165	579	18
FBgn0266933	6	8	12	2	14	3
FBgn0037030	52	48	44	46	44	61
FBgn0040636	580	628	553	295	343	376
FBgn0267605	35	41	33	25	29	22
FBgn0027055	2518	2983	2133	2565	2820	3013
FBgn0037031	704	886	693	833	928	955
FBgn0052432	863	930	832	860	818	794
FBgn0266932	0	0	0	0	2	0
FBgn0040637	34	65	140	24	23	25
FBgn0267297	0	0	0	0	0	0
FBgn0264551	1	0	2	1	0	1
FBgn0267298	4	1	2	0	0	1
FBgn0264550	2	2	2	8	5	3
FBgn0011591	707	647	646	656	561	608
FBgn0003415	9442	13259	7957	10971	11501	12117
FBgn0267606	0	0	0	0	0	0
FBgn0263486	0	0	0	1	0	1
FBgn0037044	1089	1358	970	979	1031	1250
FBgn0267451	0	1	1	0	2	0
FBgn0037045	689	1044	708	929	965	1046
FBgn0028402	1197	1396	1102	1262	1238	1393
FBgn0037046	136	93	78	141	128	111
FBgn0026179	3788	4161	2975	3378	3116	3586
FBgn0262482	2	0	15	6	17	1
FBgn0020294	652	603	456	424	458	462
FBgn0053285	0	0	25	15	45	0
FBgn0267607	0	0	3	0	0	0
FBgn0264566	0	0	3	0	0	0
FBgn0037050	119	135	133	122	134	136
FBgn0037051	8050	9185	6977	7921	8401	8744
FBgn0024150	649	565	594	576	544	601
FBgn0021760	4746	6699	4401	5999	6802	6274
FBgn0041607	4583	4670	3771	3825	3894	4075
FBgn0259239	162	185	166	165	156	171
FBgn0267613	23	31	27	30	32	38
FBgn0041100	405	396	349	373	392	407
FBgn0085290	571	627	477	629	679	677
FBgn0053054	450	498	433	495	514	481
FBgn0053056	2145	2221	1761	2248	1883	2304
FBgn0037057	1728	1451	1306	2095	1847	2003
FBgn0037059	0	0	92	24	109	1
FBgn0037060	521	607	556	481	499	485
FBgn0037061	929	1021	850	725	811	852
FBgn0028427	2571	2944	2452	2388	2475	2600
FBgn0262855	36	37	27	27	25	40
FBgn0004865	321	330	269	261	244	275
FBgn0262854	5	8	10	9	3	9
FBgn0037063	3390	3871	2933	4422	4068	4672
FBgn0037064	9	5	411	195	674	10
FBgn0266655	12	16	11	12	10	8
FBgn0012034	22843	18829	17028	26864	22681	28600
FBgn0027945	2604	2562	2040	1800	1847	1985
FBgn0037065	2140	2195	1681	1461	1201	1432
FBgn0259785	8867	11329	7712	9537	10010	10575
FBgn0037067	1	1	1	2	3	0
FBgn0037068	2	3	2	0	5	0
FBgn0000551	7	15	8	9	10	7
FBgn0263841	0	1	15	4	20	1
FBgn0037069	0	0	0	1	2	0
FBgn0266981	0	0	2	1	5	0
FBgn0037070	3898	3189	2748	2869	2881	3209
FBgn0267614	2	7	6	5	5	1
FBgn0037071	1148	1520	1005	1532	1516	1528
FBgn0003042	947	1322	804	1047	1091	1183
FBgn0267234	2	4	1	3	3	3
FBgn0086913	290	331	329	277	306	308
FBgn0267737	0	0	0	0	0	0
FBgn0037073	6737	7177	5481	5042	5113	5607
FBgn0037074	6796	7520	5749	7595	7719	8068
FBgn0052436	37	28	938	331	1187	21
FBgn0037076	817	1043	899	1027	1065	1128
FBgn0037078	12	15	6	4	10	5
FBgn0261258	4050	3466	3286	2718	2715	2646
FBgn0267615	0	0	3	2	5	1
FBgn0002842	0	0	10	2	15	0
FBgn0267616	1	1	1	2	1	2
FBgn0037081	2729	3488	2677	2907	3064	3218
FBgn0053288	39	40	36	28	32	20
FBgn0005694	3990	5788	3779	3773	4056	4328
FBgn0037082	734	1067	741	918	972	1022
FBgn0037083	7	1	2	7	9	6
FBgn0086377	3173	3690	2920	3431	3373	3537
FBgn0014143	23	27	32	17	17	18
FBgn0037085	21	21	10	35	27	14
FBgn0037086	2	1	164	53	175	1
FBgn0037087	1378	1456	1180	1143	1161	1273
FBgn0015239	3223	3867	2879	3093	3108	3417
FBgn0264554	15	14	15	14	20	16
FBgn0264561	6403	7481	5630	6812	6761	7053
FBgn0037090	1404	1043	680	1287	1081	1367
FBgn0037092	716	713	595	648	547	608
FBgn0026371	1062	1609	1039	1599	1616	1633
FBgn0037093	4220	5367	3601	4392	4683	4823
FBgn0037094	6504	7039	5591	6611	6431	6918
FBgn0052442	533	709	580	663	668	673
FBgn0264469	16	10	12	11	23	14
FBgn0029152	4071	5512	3788	5124	5296	5122
FBgn0053289	7	10	8	3	7	4
FBgn0015283	7744	7925	6277	7485	7831	8076
FBgn0263911	5385	5786	4838	3994	3591	4547
FBgn0028663	5370	5952	4565	4697	4291	4400
FBgn0053290	0	0	65	3	18	1
FBgn0037098	6592	8148	5361	5942	6392	6608
FBgn0037099	5	3	3	1	0	0
FBgn0037100	228	222	151	111	119	124
FBgn0037101	9	7	172	93	254	12
FBgn0037102	1188	1377	1101	1099	1097	1288
FBgn0052438	3176	3963	2607	4396	4503	4626
FBgn0262330	0	1	0	0	0	0
FBgn0052441	1978	2135	1750	1686	1713	1842
FBgn0264567	0	1	30	4	24	2
FBgn0261953	52	54	45	49	46	51
FBgn0264568	1	0	9	2	9	1
FBgn0037105	515	545	478	391	378	431
FBgn0037106	1366	1816	1288	1863	1918	1915
FBgn0037107	251	259	221	183	199	203
FBgn0037108	2405	2677	2126	2175	2235	2398
FBgn0037109	3416	4631	3100	3726	3979	4339
FBgn0037110	1169	1192	969	1074	1021	1185
FBgn0267617	14	6	6	9	10	13
FBgn0043783	22452	23963	14730	42070	29913	47946
FBgn0052445	2	0	190	82	266	1
FBgn0052446	2506	2811	2352	2461	2393	2760
FBgn0267618	0	0	0	5	3	0
FBgn0264711	40	32	21	17	20	8
FBgn0037114	41	29	39	27	40	28
FBgn0264708	1	0	1	2	3	0
FBgn0267580	3	2	5	1	1	5
FBgn0262417	0	0	0	0	0	0
FBgn0037116	2754	3351	2556	3278	3306	3387
FBgn0264710	0	1	1	1	8	0
FBgn0037117	1549	2034	1479	1663	1806	1853
FBgn0261059	0	0	74	19	25	0
FBgn0264709	1	0	3	3	7	1
FBgn0052447	20	25	11	22	28	16
FBgn0037120	1981	2620	2133	2153	2244	2183
FBgn0037121	1015	1117	937	855	854	893
FBgn0037122	1	1	3	0	1	0
FBgn0037123	0	0	0	0	0	0
FBgn0037124	1	0	0	1	1	0
FBgn0037125	1	1	3	1	1	1
FBgn0264480	0	0	17	0	10	0
FBgn0037126	113	135	169	39	36	44
FBgn0037127	53	21	15	5	8	8
FBgn0037128	7	3	0	7	1	4
FBgn0037129	0	0	0	1	0	0
FBgn0037130	577	588	522	517	492	459
FBgn0037131	0	0	0	0	0	0
FBgn0267619	0	0	1	0	1	0
FBgn0037133	1	1	1	0	0	0
FBgn0267620	0	0	0	0	0	0
FBgn0000560	13	12	13	12	13	9
FBgn0264487	0	0	0	0	1	0
FBgn0022936	1213	1500	1111	1462	1522	1674
FBgn0037134	850	982	738	1048	955	1080
FBgn0037135	25198	23899	20341	19249	19800	20805
FBgn0052448	214	253	233	185	196	186
FBgn0263001	127	94	90	146	170	141
FBgn0046301	1043	1103	823	903	839	1043
FBgn0037137	12202	13520	9988	9825	9937	10322
FBgn0037138	6488	6991	5436	4979	4986	5303
FBgn0037139	0	0	1	1	0	0
FBgn0262737	10798	14090	8803	11934	12047	11991
FBgn0052449	0	0	0	0	0	0
FBgn0264470	0	0	6	3	10	0
FBgn0267621	0	0	1	0	4	0
FBgn0037140	175	160	242	224	191	229
FBgn0037141	1920	2945	1663	2813	2833	2911
FBgn0037142	1911	2548	1692	2359	2389	2302
FBgn0037143	7	2	12	8	9	5
FBgn0267453	0	3	0	1	4	0
FBgn0037144	1286	1729	1201	1393	1394	1495
FBgn0085291	0	1	0	0	0	0
FBgn0267321	0	0	2	0	6	0
FBgn0029091	1846	1631	1256	814	540	932
FBgn0037146	15383	11442	9328	12942	10811	13438
FBgn0000045	8844	13788	14219	5257	4031	4289
FBgn0265898	0	0	0	0	1	0
FBgn0004514	89	105	105	96	77	79
FBgn0037149	490	809	492	759	792	820
FBgn0027532	2767	3574	2315	3418	3468	3562
FBgn0264727	13	13	10	19	15	16
FBgn0037150	1679	1861	1349	1865	1896	2014
FBgn0037151	416	488	356	552	486	539
FBgn0000100	65927	56509	53092	37099	37516	41525
FBgn0259973	0	0	45	2	2	0
FBgn0004414	0	0	453	53	89	1
FBgn0266771	0	0	0	0	0	0
FBgn0266770	0	0	0	0	0	0
FBgn0037153	580	584	454	434	400	441
FBgn0267633	1	0	3	2	2	0
FBgn0267634	0	1	2	2	0	0
FBgn0266395	0	0	11	2	9	0
FBgn0028500	3368	3938	2712	3126	3053	3473
FBgn0015075	1837	1992	1449	1923	1879	2036
FBgn0037156	1092	1521	1189	1350	1539	1534
FBgn0004179	5183	7422	4946	5542	5736	5838
FBgn0025702	1579	1876	1302	1382	1562	1477
FBgn0267622	2	1	1	3	3	5
FBgn0011771	2177	2719	1952	2321	2339	2474
FBgn0027086	12268	12914	10140	10684	10926	11489
FBgn0004449	3557	3467	2655	3012	3117	2647
FBgn0052450	0	0	109	38	109	0
FBgn0267625	0	0	4	1	3	0
FBgn0267624	1	9	6	12	11	14
FBgn0267626	0	0	1	0	0	0
FBgn0267627	0	0	4	0	1	1
FBgn0266772	0	0	1	1	5	0
FBgn0267628	0	0	2	0	2	0
FBgn0037162	6	6	2	3	3	4
FBgn0037163	1224	1114	1033	1083	1107	1301
FBgn0037164	82	95	60	94	125	87
FBgn0037165	9	19	3	11	10	6
FBgn0037166	2315	2172	1702	2433	2047	2352
FBgn0266931	5	2	17	19	9	12
FBgn0037167	94	82	231	408	311	402
FBgn0037171	17	19	14	23	18	7
FBgn0267629	0	0	2	0	0	0
FBgn0266930	0	0	0	1	0	3
FBgn0053766	0	0	0	0	0	0
FBgn0053767	0	0	0	0	0	0
FBgn0053768	0	0	0	0	0	0
FBgn0053769	0	0	0	0	0	0
FBgn0053770	0	0	1	0	0	0
FBgn0053771	0	0	0	0	0	0
FBgn0053772	0	0	0	2	0	0
FBgn0262951	34	31	15	41	44	19
FBgn0262249	0	0	0	0	0	0
FBgn0037174	135	171	94	91	78	104
FBgn0037175	1	0	0	0	0	1
FBgn0037176	5	8	21	10	22	1
FBgn0037177	0	0	1	0	0	1
FBgn0037178	0	2	0	1	0	2
FBgn0037179	0	0	0	0	0	0
FBgn0037180	0	2	2	5	4	0
FBgn0052453	2	1	0	1	0	0
FBgn0266591	9	8	6	8	8	7
FBgn0037181	2	5	2	0	1	4
FBgn0037182	3583	4018	3184	3503	3657	3840
FBgn0052452	1269	1820	1281	1830	1961	1977
FBgn0016034	2650	3475	2604	3081	3202	3334
FBgn0037183	9	3	12	2	6	5
FBgn0037184	664	883	569	857	875	958
FBgn0037185	1028	1500	1026	1399	1482	1559
FBgn0260481	12	25	58	27	85	11
FBgn0037186	1465	1441	1211	987	970	1006
FBgn0010830	1967	2735	1799	2463	2631	2716
FBgn0266656	13	16	9	4	3	6
FBgn0037188	1856	2687	1680	2492	2511	2716
FBgn0052451	7172	8475	5628	6829	6831	6969
FBgn0267623	0	0	2	1	3	0
FBgn0037191	2	0	58	29	101	0
FBgn0027339	3172	2905	2262	2492	2386	2441
FBgn0266977	17	11	18	21	28	16
FBgn0037195	56	44	86	103	140	68
FBgn0267219	3	3	1	7	11	6
FBgn0266585	1	0	0	0	0	0
FBgn0052460	0	0	0	0	0	0
FBgn0263345	42	41	32	39	30	27
FBgn0052462	0	0	38	21	67	0
FBgn0052459	1	4	157	49	162	2
FBgn0037197	0	0	4	1	12	1
FBgn0053169	380	433	388	376	392	451
FBgn0053170	1527	1800	1432	1583	1481	1594
FBgn0037199	3337	3234	2683	3319	3239	3445
FBgn0010348	15585	16781	13627	14230	14454	14764
FBgn0020518	2	3	1	0	0	1
FBgn0267631	17	25	14	13	7	10
FBgn0037200	951	998	776	928	935	1000
FBgn0267630	0	1	10	3	11	0
FBgn0044324	5997	7986	5463	7058	7645	7364
FBgn0037202	1781	2050	1608	1889	1962	1989
FBgn0267632	7	1	5	4	3	5
FBgn0037203	4491	6424	4721	5310	4994	5769
FBgn0265899	11	2	7	1	1	5
FBgn0265900	0	0	2	0	0	0
FBgn0037204	0	1	9	0	3	1
FBgn0037205	905	1181	976	1070	1072	1230
FBgn0267221	1	2	0	0	0	0
FBgn0037206	137	170	133	169	169	193
FBgn0037207	1852	2901	2044	2413	2492	2705
FBgn0052461	1	1	27	6	38	1
FBgn0267322	15	9	11	10	11	5
FBgn0052457	0	0	4	5	56	1
FBgn0262509	2402	2229	1617	1608	1441	1590
FBgn0024733	114832	112525	98396	94138	91969	101521
FBgn0264492	12650	14720	11335	13321	13833	14144
FBgn0053217	999	1329	809	943	970	787
FBgn0084017	9	9	5	11	9	7
FBgn0052350	2147	3329	1930	2560	2559	2326
FBgn0266657	27	40	39	31	26	33
FBgn0054031	9	18	20	14	19	17
FBgn0264698	2	13	2	8	7	4
FBgn0267299	0	0	0	0	0	0
FBgn0266347	1638	2306	1844	2138	2355	2201
FBgn0010215	7216	8337	6263	7807	8055	7878
FBgn0263573	1	0	0	1	0	0
FBgn0052230	11342	11742	9838	8940	7770	9453
FBgn0250816	3955	5680	3529	5061	5457	4967
FBgn0266684	1	1	1	0	3	0
FBgn0039977	2966	3645	2880	3322	3455	3478
FBgn0058298	18	19	12	24	10	22
FBgn0267300	0	0	0	0	0	0
FBgn0040056	4158	5005	3492	4143	4200	4239
FBgn0264699	217	193	119	129	102	115
FBgn0058470	321	315	238	270	249	220
FBgn0264569	2	4	1	0	1	1
FBgn0264570	0	0	13	2	32	0
FBgn0058053	0	0	6	7	14	0
FBgn0058045	5699	6892	5202	6278	6030	6438
FBgn0011288	1356	1426	1155	1120	1142	1214
FBgn0266652	0	0	1	0	1	0
FBgn0259697	107	72	80	24	26	48
FBgn0040045	4	2	0	4	1	2
FBgn0044510	1960	2420	1743	2029	2027	1824
FBgn0261639	0	0	0	0	0	0
FBgn0261640	0	0	0	0	0	0
FBgn0085810	0	0	0	0	0	0
FBgn0028993	166	168	131	145	140	131
FBgn0085736	1124	1038	618	1065	951	963
FBgn0058002	2538	2586	2030	2161	1957	2238
FBgn0040022	4412	5589	3831	4891	5267	4961
FBgn0040020	1656	2465	1692	2018	2180	2250
FBgn0260008	4259	5032	4119	3843	3436	3967
FBgn0058354	26	26	32	20	37	18
FBgn0267429	318	416	247	250	244	244
FBgn0085734	22	28	11	30	30	30
FBgn0266690	35	42	38	37	37	34
FBgn0040001	15626	10926	15726	9227	12417	10371
FBgn0058178	2183	2378	1932	2118	2052	1949
FBgn0266692	12	19	13	8	16	4
FBgn0058160	2921	2990	2255	2764	2728	2943
FBgn0085599	1	0	0	0	0	0
FBgn0260997	14	10	15	21	20	17
FBgn0063670	2118	2313	1803	2204	2146	2360
FBgn0266687	33	28	26	28	24	25
FBgn0266691	20	15	15	14	18	13
FBgn0260987	5221	6206	4430	5702	5961	5855
FBgn0262789	0	0	3	1	4	0
FBgn0028697	87440	85975	77595	73377	70947	79076
FBgn0086533	8	9	5	7	4	5
FBgn0024804	3077	3074	2498	2333	2576	2232
FBgn0020660	784	2179	1068	2038	1939	2037
FBgn0260469	0	2	2	2	3	3
FBgn0039959	10324	13140	8072	9056	9325	8995
FBgn0085804	0	0	0	0	0	0
FBgn0267431	22	21	11	19	18	8
FBgn0039987	0	0	0	0	0	0
FBgn0058182	0	0	0	0	0	0
FBgn0267430	4	6	10	6	12	2
FBgn0266747	0	0	0	0	0	0
FBgn0086917	1	0	3	0	2	0
FBgn0010247	4706	5233	3826	4603	4562	4420
FBgn0086378	3102	3159	2731	2568	2639	2646
FBgn0263977	5611	6091	5307	4828	4861	5075
FBgn0069923	888	1095	876	694	706	797
FBgn0039955	8651	11427	7747	9886	10280	9784
FBgn0259821	331	362	419	346	304	368
FBgn0027341	2045	2044	1589	2309	2155	2551
FBgn0085812	0	1	1	0	6	0
FBgn0058198	214	345	214	112	84	96
FBgn0037213	2435	2162	1699	1499	1327	1487
FBgn0053294	85	55	62	76	65	68
FBgn0000500	315	299	382	270	291	299
FBgn0037215	5704	5593	4363	4235	4328	4649
FBgn0037217	61	51	37	50	56	38
FBgn0037218	3653	4846	3322	3926	4133	4407
FBgn0051516	36	23	39	21	25	22
FBgn0261436	2554	2736	2106	2142	2168	2485
FBgn0037220	3042	3504	2424	3262	3335	3626
FBgn0015331	970	1174	842	1073	1157	1211
FBgn0010225	12414	8841	8044	8754	9932	8750
FBgn0037222	41	39	65	89	116	91
FBgn0085334	80	57	60	26	44	48
FBgn0037223	23	26	14	28	14	19
FBgn0037224	3	4	5	2	3	7
FBgn0037225	123	117	113	108	112	132
FBgn0250821	3	5	59	21	70	10
FBgn0037227	0	1	2	2	1	2
FBgn0041621	0	2	1	0	1	0
FBgn0037228	512	331	232	237	217	199
FBgn0037229	107	140	108	101	120	103
FBgn0267157	23	18	8	24	12	16
FBgn0041605	8527	9664	7877	7493	7288	7386
FBgn0037230	2975	2246	2219	4269	4181	4363
FBgn0262214	0	1	0	0	0	1
FBgn0027930	1904	1353	1543	1596	1633	1678
FBgn0037231	1811	2308	1817	2069	2105	2153
FBgn0037232	1164	1216	903	857	879	891
FBgn0261086	154	162	122	144	138	135
FBgn0037234	2590	3578	2486	3323	3406	3392
FBgn0027866	5154	6173	4474	5549	5474	5960
FBgn0037236	2635	3509	2395	3515	3580	3913
FBgn0040687	38724	33722	40763	33400	34671	41558
FBgn0037235	1625	1938	1460	1749	1820	1901
FBgn0261434	13	26	15	33	26	11
FBgn0037238	642	701	489	529	490	490
FBgn0266227	516	695	560	490	475	561
FBgn0037239	4627	4706	3518	4611	4595	5264
FBgn0037240	4137	5017	3917	4620	4849	4689
FBgn0003882	2669	3563	2488	3068	3143	3492
FBgn0037241	856	985	791	845	854	940
FBgn0086608	252	206	144	176	135	185
FBgn0267661	167	184	131	155	138	158
FBgn0037242	1924	2663	1983	2253	2443	2487
FBgn0086605	1863	2191	1639	1798	1946	2051
FBgn0037244	1339	1811	1332	1528	1444	1743
FBgn0266697	21	16	12	11	12	22
FBgn0263594	47080	52709	41673	41724	43110	43384
FBgn0052944	186	235	225	230	276	238
FBgn0051528	1	2	68	22	81	2
FBgn0037248	10532	14721	8756	12177	12946	13151
FBgn0051525	0	3	51	10	83	0
FBgn0037249	23693	23166	17997	21917	21664	23298
FBgn0037250	1847	2427	1736	1872	1958	2113
FBgn0037251	573	621	508	604	531	626
